Timestamp,Origin,Destination,DistanceMiles,DurationHours,Weather,Temperature,SourceAPI
2025-05-03T06:22:57.110242,"Baltimore, MD","Denver, CO",1662.88,24.71,18.49,Clouds,Google
2025-05-03T06:22:59.154010,"Baltimore, MD","Denver, CO",1688.31,27.55,18.49,Clouds,ORS
2025-05-03T06:23:00.327979,"Baltimore, MD","Denver, CO",1680.95,24.75,18.49,Clouds,HERE
2025-05-03T06:23:03.411914,"Baltimore, MD","Denver, CO",1663.86,25.34,18.49,Clouds,Mapbox
2025-05-03T06:23:06.356495,"Baltimore, MD","New York City, NY",191.6,3.09,18.49,Clouds,Google
2025-05-03T06:23:07.998189,"Baltimore, MD","New York City, NY",187.49,3.58,18.49,Clouds,ORS
2025-05-03T06:23:09.076156,"Baltimore, MD","New York City, NY",191.81,3.26,18.49,Clouds,HERE
2025-05-03T06:23:11.816612,"Baltimore, MD","New York City, NY",191.82,3.38,18.49,Clouds,Mapbox
2025-05-03T06:23:15.102924,"Baltimore, MD","Cincinnati, OH",507.98,7.91,18.49,Clouds,Google
2025-05-03T06:23:16.946687,"Baltimore, MD","Cincinnati, OH",516.59,9.17,18.49,Clouds,ORS
2025-05-03T06:23:18.040887,"Baltimore, MD","Cincinnati, OH",525.31,7.97,18.32,Clouds,HERE
2025-05-03T06:23:20.680057,"Baltimore, MD","Cincinnati, OH",509.07,8.22,18.32,Clouds,Mapbox
2025-05-03T06:23:25.088847,"Baltimore, MD","Seattle, WA",2763.82,40.46,18.32,Clouds,Google
2025-05-03T06:23:27.167528,"Baltimore, MD","Seattle, WA",2763.72,44.24,18.32,Clouds,ORS
2025-05-03T06:23:28.438280,"Baltimore, MD","Seattle, WA",2772.29,41.86,18.32,Clouds,HERE
2025-05-03T06:23:32.101878,"Baltimore, MD","Seattle, WA",2766.87,42.27,18.32,Clouds,Mapbox
2025-05-03T06:23:35.551495,"Baltimore, MD","Orlando, FL",884.9,12.96,18.32,Clouds,Google
2025-05-03T06:23:37.499893,"Baltimore, MD","Orlando, FL",897.13,15.03,18.32,Clouds,ORS
2025-05-03T06:23:38.610757,"Baltimore, MD","Orlando, FL",892.43,13.65,18.32,Clouds,HERE
2025-05-03T06:23:41.334393,"Baltimore, MD","Orlando, FL",889.66,13.73,18.32,Clouds,Mapbox
2025-05-03T06:23:43.952771,"Baltimore, MD","Washington, DC",38.44,0.99,18.32,Clouds,Google
2025-05-03T06:23:45.497538,"Baltimore, MD","Washington, DC",44.09,1.08,18.32,Clouds,ORS
2025-05-03T06:23:46.624397,"Baltimore, MD","Washington, DC",49.44,1.03,18.32,Clouds,HERE
2025-05-03T06:23:49.276981,"Baltimore, MD","Washington, DC",46.75,1.22,18.49,Clouds,Mapbox
2025-05-03T06:23:52.604909,"Baltimore, MD","Detroit, MI",527.31,7.97,18.49,Clouds,Google
2025-05-03T06:23:54.436577,"Baltimore, MD","Detroit, MI",526.17,9.06,18.49,Clouds,ORS
2025-05-03T06:23:55.529671,"Baltimore, MD","Detroit, MI",527.09,8.02,18.49,Clouds,HERE
2025-05-03T06:23:58.183595,"Baltimore, MD","Detroit, MI",527.07,8.28,18.49,Clouds,Mapbox
2025-05-03T06:24:01.714338,"Baltimore, MD","Houston, TX",1445.57,21.15,18.49,Clouds,Google
2025-05-03T06:24:03.879814,"Baltimore, MD","Houston, TX",1445.69,24.14,18.49,Clouds,ORS
2025-05-03T06:24:05.030648,"Baltimore, MD","Houston, TX",1446.21,22.01,18.49,Clouds,HERE
2025-05-03T06:24:08.101001,"Baltimore, MD","Houston, TX",1444.89,22.09,18.49,Clouds,Mapbox
2025-05-03T06:24:11.859860,"Baltimore, MD","Miami, FL",1089.38,15.86,18.49,Clouds,Google
2025-05-03T06:24:13.710407,"Baltimore, MD","Miami, FL",1101.02,18.48,18.49,Clouds,ORS
2025-05-03T06:24:14.832277,"Baltimore, MD","Miami, FL",1096.82,16.74,18.49,Clouds,HERE
2025-05-03T06:24:17.588153,"Baltimore, MD","Miami, FL",1094.38,16.84,18.49,Clouds,Mapbox
2025-05-03T06:24:20.436844,"Baltimore, MD","Pittsburgh, PA",247.3,3.93,18.49,Clouds,Google
2025-05-03T06:24:22.196382,"Baltimore, MD","Pittsburgh, PA",246.9,4.65,18.32,Clouds,ORS
2025-05-03T06:24:23.268850,"Baltimore, MD","Pittsburgh, PA",247.96,4.02,18.32,Clouds,HERE
2025-05-03T06:24:25.859682,"Baltimore, MD","Pittsburgh, PA",247.66,4.18,18.32,Clouds,Mapbox
2025-05-03T06:24:30.588621,"Baltimore, MD","Las Vegas, NV",2410.23,35.35,18.32,Clouds,Google
2025-05-03T06:24:32.634463,"Baltimore, MD","Las Vegas, NV",2432.45,38.79,18.32,Clouds,ORS
2025-05-03T06:24:33.830863,"Baltimore, MD","Las Vegas, NV",2427.29,35.02,18.32,Clouds,HERE
2025-05-03T06:24:37.153926,"Baltimore, MD","Las Vegas, NV",2412.22,36.61,18.32,Clouds,Mapbox
2025-05-03T06:24:40.839973,"Baltimore, MD","Chicago, IL",702.22,10.64,18.32,Clouds,Google
2025-05-03T06:24:42.676920,"Baltimore, MD","Chicago, IL",700.35,12.05,18.32,Clouds,ORS
2025-05-03T06:24:43.780020,"Baltimore, MD","Chicago, IL",703.32,10.89,18.32,Clouds,HERE
2025-05-03T06:24:46.536243,"Baltimore, MD","Chicago, IL",702.73,11.0,18.32,Clouds,Mapbox
2025-05-03T06:24:49.440285,"Baltimore, MD","Boston, MA",403.51,6.38,18.32,Clouds,Google
2025-05-03T06:24:51.347926,"Baltimore, MD","Boston, MA",400.92,8.04,18.32,Clouds,ORS
2025-05-03T06:24:52.439539,"Baltimore, MD","Boston, MA",407.11,6.88,18.32,Clouds,HERE
2025-05-03T06:24:55.156833,"Baltimore, MD","Boston, MA",405.24,7.35,18.32,Clouds,Mapbox
2025-05-03T06:24:59.868228,"Baltimore, MD","Boise, ID",2379.22,34.75,18.32,Clouds,Google
2025-05-03T06:25:02.874332,"Baltimore, MD","Boise, ID",2379.68,37.45,18.32,Clouds,ORS
2025-05-03T06:25:04.064101,"Baltimore, MD","Boise, ID",2382.74,34.54,18.32,Clouds,HERE
2025-05-03T06:25:07.365191,"Baltimore, MD","Boise, ID",2382.04,36.14,18.32,Clouds,Mapbox
2025-05-03T06:25:10.459159,"Baltimore, MD","Portland, ME",504.22,7.82,18.32,Clouds,Google
2025-05-03T06:25:12.202068,"Baltimore, MD","Portland, ME",502.47,9.81,18.32,Clouds,ORS
2025-05-03T06:25:13.294866,"Baltimore, MD","Portland, ME",509.44,8.44,18.32,Clouds,HERE
2025-05-03T06:25:16.011095,"Baltimore, MD","Portland, ME",504.35,8.83,18.32,Clouds,Mapbox
2025-05-03T06:25:20.349464,"Baltimore, MD","Portland, OR",2805.92,41.13,18.32,Clouds,Google
2025-05-03T06:25:22.461722,"Baltimore, MD","Portland, OR",2805.22,44.35,18.32,Clouds,ORS
2025-05-03T06:25:23.650347,"Baltimore, MD","Portland, OR",2809.54,41.6,18.32,Clouds,HERE
2025-05-03T06:25:27.164168,"Baltimore, MD","Portland, OR",2808.64,42.77,18.32,Clouds,Mapbox
2025-05-03T06:25:29.951100,"Pittsburgh, PA","Harrisburg, PA",203.37,3.24,15.44,Clouds,Google
2025-05-03T06:25:31.591432,"Pittsburgh, PA","Harrisburg, PA",206.37,3.77,15.44,Clouds,ORS
2025-05-03T06:25:32.652352,"Pittsburgh, PA","Harrisburg, PA",203.63,3.23,15.44,Clouds,HERE
2025-05-03T06:25:35.117923,"Pittsburgh, PA","Harrisburg, PA",203.26,3.36,15.44,Clouds,Mapbox
2025-05-03T06:25:38.184578,"Pittsburgh, PA","Nashville, TN",561.76,8.41,15.44,Clouds,Google
2025-05-03T06:25:40.198525,"Pittsburgh, PA","Nashville, TN",564.41,10.0,15.44,Clouds,ORS
2025-05-03T06:25:41.310276,"Pittsburgh, PA","Nashville, TN",562.87,8.64,15.44,Clouds,HERE
2025-05-03T06:25:43.902594,"Pittsburgh, PA","Nashville, TN",562.54,8.83,15.44,Clouds,Mapbox
2025-05-03T06:25:47.710785,"Pittsburgh, PA","Salt Lake City, UT",1842.19,26.94,15.44,Clouds,Google
2025-05-03T06:25:49.685016,"Pittsburgh, PA","Salt Lake City, UT",1842.85,29.12,15.44,Clouds,ORS
2025-05-03T06:25:50.841894,"Pittsburgh, PA","Salt Lake City, UT",1845.72,26.83,15.44,Clouds,HERE
2025-05-03T06:25:53.692984,"Pittsburgh, PA","Salt Lake City, UT",1845.44,28.0,15.44,Clouds,Mapbox
2025-05-03T06:25:57.331828,"Pittsburgh, PA","Denver, CO",1448.58,21.04,15.47,Clouds,Google
2025-05-03T06:25:59.268855,"Pittsburgh, PA","Denver, CO",1447.18,23.42,15.47,Clouds,ORS
2025-05-03T06:26:00.422908,"Pittsburgh, PA","Denver, CO",1453.95,21.34,15.47,Clouds,HERE
2025-05-03T06:26:03.317252,"Pittsburgh, PA","Denver, CO",1449.5,21.82,15.47,Clouds,Mapbox
2025-05-03T06:26:06.175374,"Pittsburgh, PA","New York City, NY",371.12,5.92,15.47,Clouds,Google
2025-05-03T06:26:07.885639,"Pittsburgh, PA","New York City, NY",388.36,6.88,15.47,Clouds,ORS
2025-05-03T06:26:08.965664,"Pittsburgh, PA","New York City, NY",373.18,6.07,15.47,Clouds,HERE
2025-05-03T06:26:11.682986,"Pittsburgh, PA","New York City, NY",371.81,6.29,15.47,Clouds,Mapbox
2025-05-03T06:26:14.494923,"Pittsburgh, PA","Cincinnati, OH",288.72,4.4,15.47,Clouds,Google
2025-05-03T06:26:16.160551,"Pittsburgh, PA","Cincinnati, OH",288.59,5.39,15.47,Clouds,ORS
2025-05-03T06:26:17.307068,"Pittsburgh, PA","Cincinnati, OH",290.93,4.58,15.47,Clouds,HERE
2025-05-03T06:26:19.915791,"Pittsburgh, PA","Cincinnati, OH",290.17,4.71,15.47,Clouds,Mapbox
2025-05-03T06:26:24.052853,"Pittsburgh, PA","Seattle, WA",2523.96,36.77,15.47,Clouds,Google
2025-05-03T06:26:26.261446,"Pittsburgh, PA","Seattle, WA",2522.59,40.11,15.47,Clouds,ORS
2025-05-03T06:26:27.443204,"Pittsburgh, PA","Seattle, WA",2530.85,37.92,15.47,Clouds,HERE
2025-05-03T06:26:30.826565,"Pittsburgh, PA","Seattle, WA",2525.74,38.44,15.47,Clouds,Mapbox
2025-05-03T06:26:34.466447,"Pittsburgh, PA","Orlando, FL",970.78,14.41,15.47,Clouds,Google
2025-05-03T06:26:36.495836,"Pittsburgh, PA","Orlando, FL",972.55,16.67,15.47,Clouds,ORS
2025-05-03T06:26:37.607334,"Pittsburgh, PA","Orlando, FL",969.91,14.76,15.47,Clouds,HERE
2025-05-03T06:26:40.347154,"Pittsburgh, PA","Orlando, FL",974.29,15.14,15.47,Clouds,Mapbox
2025-05-03T06:26:43.258980,"Pittsburgh, PA","Washington, DC",241.68,4.03,15.47,Clouds,Google
2025-05-03T06:26:44.999243,"Pittsburgh, PA","Washington, DC",242.5,4.76,15.47,Clouds,ORS
2025-05-03T06:26:46.067027,"Pittsburgh, PA","Washington, DC",261.16,4.36,15.47,Clouds,HERE
2025-05-03T06:26:48.650713,"Pittsburgh, PA","Washington, DC",242.84,4.34,15.47,Clouds,Mapbox
2025-05-03T06:26:51.812794,"Pittsburgh, PA","Detroit, MI",287.45,4.27,15.47,Clouds,Google
2025-05-03T06:26:53.484801,"Pittsburgh, PA","Detroit, MI",285.04,4.93,15.47,Clouds,ORS
2025-05-03T06:26:54.577018,"Pittsburgh, PA","Detroit, MI",285.66,4.38,15.47,Clouds,HERE
2025-05-03T06:26:57.429007,"Pittsburgh, PA","Detroit, MI",285.94,4.45,15.44,Rain,Mapbox
2025-05-03T06:27:00.848982,"Pittsburgh, PA","Houston, TX",1337.68,20.11,15.44,Rain,Google
2025-05-03T06:27:02.928277,"Pittsburgh, PA","Houston, TX",1342.67,23.0,15.44,Rain,ORS
2025-05-03T06:27:04.091660,"Pittsburgh, PA","Houston, TX",1341.39,20.61,15.44,Rain,HERE
2025-05-03T06:27:07.019644,"Pittsburgh, PA","Houston, TX",1357.45,21.06,15.44,Rain,Mapbox
2025-05-03T06:27:10.785017,"Pittsburgh, PA","Miami, FL",1181.03,17.34,15.44,Rain,Google
2025-05-03T06:27:12.862217,"Pittsburgh, PA","Miami, FL",1176.44,20.12,15.44,Rain,ORS
2025-05-03T06:27:13.972392,"Pittsburgh, PA","Miami, FL",1174.31,17.82,15.44,Rain,HERE
2025-05-03T06:27:16.829529,"Pittsburgh, PA","Miami, FL",1179.01,18.25,15.44,Rain,Mapbox
2025-05-03T06:27:19.983240,"Pittsburgh, PA","Baltimore, MD",248.06,3.93,15.44,Rain,Google
2025-05-03T06:27:21.762806,"Pittsburgh, PA","Baltimore, MD",248.31,4.69,15.44,Rain,ORS
2025-05-03T06:27:22.829011,"Pittsburgh, PA","Baltimore, MD",249.93,4.06,15.44,Rain,HERE
2025-05-03T06:27:25.389928,"Pittsburgh, PA","Baltimore, MD",248.62,4.2,15.44,Rain,Mapbox
2025-05-03T06:27:29.832873,"Pittsburgh, PA","Las Vegas, NV",2193.99,31.65,15.44,Clouds,Google
2025-05-03T06:27:32.090404,"Pittsburgh, PA","Las Vegas, NV",2191.32,34.66,15.44,Clouds,ORS
2025-05-03T06:27:33.282315,"Pittsburgh, PA","Las Vegas, NV",2194.4,31.52,15.44,Clouds,HERE
2025-05-03T06:27:36.395524,"Pittsburgh, PA","Las Vegas, NV",2195.9,33.05,15.44,Clouds,Mapbox
2025-05-03T06:27:39.659985,"Pittsburgh, PA","Chicago, IL",462.21,6.95,15.44,Clouds,Google
2025-05-03T06:27:41.453868,"Pittsburgh, PA","Chicago, IL",459.22,7.92,15.44,Clouds,ORS
2025-05-03T06:27:42.544885,"Pittsburgh, PA","Chicago, IL",461.88,7.19,15.44,Clouds,HERE
2025-05-03T06:27:45.249863,"Pittsburgh, PA","Chicago, IL",461.6,7.16,15.44,Clouds,Mapbox
2025-05-03T06:27:48.318840,"Pittsburgh, PA","Boston, MA",572.86,9.13,15.44,Clouds,Google
2025-05-03T06:27:50.524034,"Pittsburgh, PA","Boston, MA",588.07,11.04,15.44,Clouds,ORS
2025-05-03T06:27:51.618390,"Pittsburgh, PA","Boston, MA",572.84,9.41,15.44,Clouds,HERE
2025-05-03T06:27:54.397998,"Pittsburgh, PA","Boston, MA",572.3,9.65,15.44,Clouds,Mapbox
2025-05-03T06:27:58.604250,"Pittsburgh, PA","Boise, ID",2139.36,31.05,15.44,Clouds,Google
2025-05-03T06:28:00.645275,"Pittsburgh, PA","Boise, ID",2138.55,33.31,15.44,Clouds,ORS
2025-05-03T06:28:01.808918,"Pittsburgh, PA","Boise, ID",2141.31,30.92,15.44,Clouds,HERE
2025-05-03T06:28:04.864560,"Pittsburgh, PA","Boise, ID",2140.92,32.31,15.47,Clouds,Mapbox
2025-05-03T06:28:08.049529,"Pittsburgh, PA","Portland, ME",675.08,10.57,15.47,Clouds,Google
2025-05-03T06:28:09.978399,"Pittsburgh, PA","Portland, ME",689.62,12.81,15.47,Clouds,ORS
2025-05-03T06:28:11.087035,"Pittsburgh, PA","Portland, ME",675.17,10.98,15.47,Clouds,HERE
2025-05-03T06:28:13.968350,"Pittsburgh, PA","Portland, ME",671.41,11.13,15.47,Clouds,Mapbox
2025-05-03T06:28:18.108796,"Pittsburgh, PA","Portland, OR",2566.06,37.44,15.47,Clouds,Google
2025-05-03T06:28:20.252720,"Pittsburgh, PA","Portland, OR",2564.09,40.22,15.47,Clouds,ORS
2025-05-03T06:28:21.431994,"Pittsburgh, PA","Portland, OR",2568.1,38.02,15.47,Clouds,HERE
2025-05-03T06:28:24.721259,"Pittsburgh, PA","Portland, OR",2567.51,38.93,15.47,Clouds,Mapbox
2025-05-03T06:28:29.221563,"Las Vegas, NV","Harrisburg, PA",2372.24,34.54,25.04,Clear,Google
2025-05-03T06:28:31.267650,"Las Vegas, NV","Harrisburg, PA",2391.99,38.01,25.04,Clear,ORS
2025-05-03T06:28:32.461599,"Las Vegas, NV","Harrisburg, PA",2390.63,34.46,25.04,Clear,HERE
2025-05-03T06:28:36.049243,"Las Vegas, NV","Harrisburg, PA",2373.7,35.85,24.92,Clear,Mapbox
2025-05-03T06:28:39.643884,"Las Vegas, NV","Nashville, TN",1792.42,25.61,24.92,Clear,Google
2025-05-03T06:28:41.603252,"Las Vegas, NV","Nashville, TN",1793.13,27.74,24.92,Clear,ORS
2025-05-03T06:28:42.767234,"Las Vegas, NV","Nashville, TN",1798.31,25.54,24.92,Clear,HERE
2025-05-03T06:28:45.716274,"Las Vegas, NV","Nashville, TN",1795.52,26.92,24.92,Clear,Mapbox
2025-05-03T06:28:48.402985,"Las Vegas, NV","Salt Lake City, UT",420.56,5.82,24.92,Clear,Google
2025-05-03T06:28:50.071439,"Las Vegas, NV","Salt Lake City, UT",420.14,6.42,24.92,Clear,ORS
2025-05-03T06:28:51.139094,"Las Vegas, NV","Salt Lake City, UT",420.05,5.72,24.92,Clear,HERE
2025-05-03T06:28:53.679695,"Las Vegas, NV","Salt Lake City, UT",420.48,6.02,24.92,Clear,Mapbox
2025-05-03T06:28:57.506212,"Las Vegas, NV","Denver, CO",748.68,10.93,24.92,Clear,Google
2025-05-03T06:28:59.540918,"Las Vegas, NV","Denver, CO",747.6,11.59,24.92,Clear,ORS
2025-05-03T06:29:00.622867,"Las Vegas, NV","Denver, CO",747.8,10.56,24.92,Clear,HERE
2025-05-03T06:29:03.283645,"Las Vegas, NV","Denver, CO",748.33,11.51,24.92,Clear,Mapbox
2025-05-03T06:29:07.490514,"Las Vegas, NV","New York City, NY",2521.82,36.78,24.92,Clear,Google
2025-05-03T06:29:09.734914,"Las Vegas, NV","New York City, NY",2526.37,40.52,24.92,Clear,ORS
2025-05-03T06:29:10.942997,"Las Vegas, NV","New York City, NY",2522.35,36.78,24.92,Clear,HERE
2025-05-03T06:29:14.320595,"Las Vegas, NV","New York City, NY",2523.04,38.55,24.92,Clear,Mapbox
2025-05-03T06:29:18.158701,"Las Vegas, NV","Cincinnati, OH",1936.81,27.83,24.92,Clear,Google
2025-05-03T06:29:20.173998,"Las Vegas, NV","Cincinnati, OH",1936.35,30.61,24.92,Clear,ORS
2025-05-03T06:29:21.371763,"Las Vegas, NV","Cincinnati, OH",1940.93,27.9,24.92,Clear,HERE
2025-05-03T06:29:24.544761,"Las Vegas, NV","Cincinnati, OH",1938.32,29.0,24.92,Clear,Mapbox
2025-05-03T06:29:27.705317,"Las Vegas, NV","Seattle, WA",1125.01,16.96,24.92,Clear,Google
2025-05-03T06:29:29.537646,"Las Vegas, NV","Seattle, WA",1109.52,18.82,24.92,Clear,ORS
2025-05-03T06:29:30.632408,"Las Vegas, NV","Seattle, WA",1125.23,17.94,24.92,Clear,HERE
2025-05-03T06:29:33.358396,"Las Vegas, NV","Seattle, WA",1124.72,18.6,24.92,Clear,Mapbox
2025-05-03T06:29:37.485360,"Las Vegas, NV","Orlando, FL",2306.66,33.48,24.92,Clear,Google
2025-05-03T06:29:39.528773,"Las Vegas, NV","Orlando, FL",2303.42,37.29,24.92,Clear,ORS
2025-05-03T06:29:40.721398,"Las Vegas, NV","Orlando, FL",2307.72,33.48,24.92,Clear,HERE
2025-05-03T06:29:43.787833,"Las Vegas, NV","Orlando, FL",2307.76,35.35,24.92,Clear,Mapbox
2025-05-03T06:29:48.027209,"Las Vegas, NV","Washington, DC",2401.79,35.24,24.92,Clear,Google
2025-05-03T06:29:50.130788,"Las Vegas, NV","Washington, DC",2457.95,38.72,25.04,Clear,ORS
2025-05-03T06:29:51.372440,"Las Vegas, NV","Washington, DC",2442.22,35.74,24.92,Clear,HERE
2025-05-03T06:29:54.819861,"Las Vegas, NV","Washington, DC",2404.47,36.7,24.92,Clear,Mapbox
2025-05-03T06:29:58.813447,"Las Vegas, NV","Detroit, MI",2015.83,28.86,24.92,Clear,Google
2025-05-03T06:30:00.880242,"Las Vegas, NV","Detroit, MI",2011.72,31.68,24.92,Clear,ORS
2025-05-03T06:30:02.276290,"Las Vegas, NV","Detroit, MI",2014.5,28.97,24.92,Clear,HERE
2025-05-03T06:30:05.238150,"Las Vegas, NV","Detroit, MI",2013.33,30.08,24.92,Clear,Mapbox
2025-05-03T06:30:09.192526,"Las Vegas, NV","Houston, TX",1456.01,20.95,24.92,Clear,Google
2025-05-03T06:30:11.092656,"Las Vegas, NV","Houston, TX",1475.54,22.94,24.92,Clear,ORS
2025-05-03T06:30:12.233044,"Las Vegas, NV","Houston, TX",1458.65,20.7,24.92,Clear,HERE
2025-05-03T06:30:15.006874,"Las Vegas, NV","Houston, TX",1458.37,22.62,24.92,Clear,Mapbox
2025-05-03T06:30:19.337011,"Las Vegas, NV","Miami, FL",2530.53,36.7,24.92,Clear,Google
2025-05-03T06:30:21.574243,"Las Vegas, NV","Miami, FL",2527.17,41.0,24.92,Clear,ORS
2025-05-03T06:30:22.796637,"Las Vegas, NV","Miami, FL",2530.14,36.78,24.92,Clear,HERE
2025-05-03T06:30:25.910271,"Las Vegas, NV","Miami, FL",2530.6,38.74,24.92,Clear,Mapbox
2025-05-03T06:30:30.485210,"Las Vegas, NV","Baltimore, MD",2417.37,35.26,24.92,Clear,Google
2025-05-03T06:30:33.291893,"Las Vegas, NV","Baltimore, MD",2433.93,38.92,24.92,Clear,ORS
2025-05-03T06:30:34.505631,"Las Vegas, NV","Baltimore, MD",2430.98,35.35,24.92,Clear,HERE
2025-05-03T06:30:37.904744,"Las Vegas, NV","Baltimore, MD",2410.25,36.56,24.92,Clear,Mapbox
2025-05-03T06:30:42.693410,"Las Vegas, NV","Pittsburgh, PA",2192.72,31.59,24.92,Clear,Google
2025-05-03T06:30:44.810650,"Las Vegas, NV","Pittsburgh, PA",2192.14,34.78,24.92,Clear,ORS
2025-05-03T06:30:45.994472,"Las Vegas, NV","Pittsburgh, PA",2193.5,31.55,24.92,Clear,HERE
2025-05-03T06:30:49.071470,"Las Vegas, NV","Pittsburgh, PA",2193.53,32.89,24.92,Clear,Mapbox
2025-05-03T06:30:53.961602,"Las Vegas, NV","Chicago, IL",1747.45,25.01,24.92,Clear,Google
2025-05-03T06:30:55.967424,"Las Vegas, NV","Chicago, IL",1746.97,27.19,24.92,Clear,ORS
2025-05-03T06:30:57.127382,"Las Vegas, NV","Chicago, IL",1747.24,24.8,24.92,Clear,HERE
2025-05-03T06:30:59.967199,"Las Vegas, NV","Chicago, IL",1747.82,26.18,24.92,Clear,Mapbox
2025-05-03T06:31:04.437546,"Las Vegas, NV","Boston, MA",2714.12,39.36,24.92,Clear,Google
2025-05-03T06:31:06.590517,"Las Vegas, NV","Boston, MA",2716.7,43.98,24.92,Clear,ORS
2025-05-03T06:31:07.801868,"Las Vegas, NV","Boston, MA",2715.51,39.95,24.92,Clear,HERE
2025-05-03T06:31:11.277962,"Las Vegas, NV","Boston, MA",2715.7,41.01,24.92,Clear,Mapbox
2025-05-03T06:31:14.296415,"Las Vegas, NV","Boise, ID",624.39,9.49,24.92,Clear,Google
2025-05-03T06:31:16.072549,"Las Vegas, NV","Boise, ID",623.85,10.82,24.92,Clear,ORS
2025-05-03T06:31:17.151207,"Las Vegas, NV","Boise, ID",624.03,9.66,24.92,Clear,HERE
2025-05-03T06:31:19.871546,"Las Vegas, NV","Boise, ID",623.86,10.84,24.92,Clear,Mapbox
2025-05-03T06:31:23.871808,"Las Vegas, NV","Portland, ME",2816.4,40.8,24.92,Clear,Google
2025-05-03T06:31:25.934868,"Las Vegas, NV","Portland, ME",2818.24,45.75,24.92,Clear,ORS
2025-05-03T06:31:27.172054,"Las Vegas, NV","Portland, ME",2815.29,41.49,24.92,Clear,HERE
2025-05-03T06:31:30.554456,"Las Vegas, NV","Portland, ME",2814.81,42.49,24.92,Clear,Mapbox
2025-05-03T06:31:33.835722,"Las Vegas, NV","Portland, OR",970.56,15.42,24.92,Clear,Google
2025-05-03T06:31:35.739192,"Las Vegas, NV","Portland, OR",1049.39,17.73,25.04,Clear,ORS
2025-05-03T06:31:36.948326,"Las Vegas, NV","Portland, OR",972.66,16.54,25.04,Clear,HERE
2025-05-03T06:31:39.640293,"Las Vegas, NV","Portland, OR",974.63,17.03,25.04,Clear,Mapbox
2025-05-03T06:31:42.606696,"Chicago, IL","Harrisburg, PA",658.48,9.96,7.77,Clouds,Google
2025-05-03T06:31:44.446377,"Chicago, IL","Harrisburg, PA",660.1,11.21,7.77,Clouds,ORS
2025-05-03T06:31:45.543869,"Chicago, IL","Harrisburg, PA",659.52,10.14,7.77,Clouds,HERE
2025-05-03T06:31:48.301986,"Chicago, IL","Harrisburg, PA",658.53,10.2,7.77,Clouds,Mapbox
2025-05-03T06:31:51.268068,"Chicago, IL","Nashville, TN",472.84,7.05,7.77,Clouds,Google
2025-05-03T06:31:52.989372,"Chicago, IL","Nashville, TN",470.99,8.51,7.77,Clouds,ORS
2025-05-03T06:31:54.079377,"Chicago, IL","Nashville, TN",471.68,7.58,7.77,Clouds,HERE
2025-05-03T06:31:56.808663,"Chicago, IL","Nashville, TN",471.26,7.32,7.77,Clouds,Mapbox
2025-05-03T06:32:00.244008,"Chicago, IL","Salt Lake City, UT",1395.39,20.32,7.77,Clouds,Google
2025-05-03T06:32:02.807649,"Chicago, IL","Salt Lake City, UT",1397.85,21.6,7.77,Clouds,ORS
2025-05-03T06:32:03.998730,"Chicago, IL","Salt Lake City, UT",1399.25,20.07,7.77,Clouds,HERE
2025-05-03T06:32:06.681901,"Chicago, IL","Salt Lake City, UT",1399.42,21.31,7.77,Clouds,Mapbox
2025-05-03T06:32:10.451546,"Chicago, IL","Denver, CO",1001.78,14.42,7.77,Clouds,Google
2025-05-03T06:32:12.292513,"Chicago, IL","Denver, CO",1002.18,15.9,7.77,Clouds,ORS
2025-05-03T06:32:13.422070,"Chicago, IL","Denver, CO",1007.48,14.63,7.77,Clouds,HERE
2025-05-03T06:32:16.096539,"Chicago, IL","Denver, CO",1003.47,15.13,7.77,Clouds,Mapbox
2025-05-03T06:32:19.311700,"Chicago, IL","New York City, NY",790.52,12.12,7.77,Clouds,Google
2025-05-03T06:32:21.064944,"Chicago, IL","New York City, NY",794.49,13.73,7.77,Clouds,ORS
2025-05-03T06:32:22.399397,"Chicago, IL","New York City, NY",791.82,12.5,7.77,Clouds,HERE
2025-05-03T06:32:25.293697,"Chicago, IL","New York City, NY",791.28,12.8,7.77,Clouds,Mapbox
2025-05-03T06:32:28.119606,"Chicago, IL","Cincinnati, OH",297.61,4.5,7.77,Clouds,Google
2025-05-03T06:32:29.772514,"Chicago, IL","Cincinnati, OH",289.08,5.53,7.77,Clouds,ORS
2025-05-03T06:32:30.852055,"Chicago, IL","Cincinnati, OH",296.13,4.99,7.77,Clouds,HERE
2025-05-03T06:32:33.413416,"Chicago, IL","Cincinnati, OH",295.6,4.67,7.77,Clouds,Mapbox
2025-05-03T06:32:37.706388,"Chicago, IL","Seattle, WA",2063.64,29.94,7.77,Clouds,Google
2025-05-03T06:32:39.659829,"Chicago, IL","Seattle, WA",2063.84,32.29,7.77,Clouds,ORS
2025-05-03T06:32:40.805454,"Chicago, IL","Seattle, WA",2071.28,30.77,7.77,Clouds,HERE
2025-05-03T06:32:43.714583,"Chicago, IL","Seattle, WA",2066.17,31.41,7.77,Clouds,Mapbox
2025-05-03T06:32:47.797660,"Chicago, IL","Orlando, FL",1156.77,16.88,7.77,Clouds,Google
2025-05-03T06:32:49.873339,"Chicago, IL","Orlando, FL",1129.42,19.98,7.77,Clouds,ORS
2025-05-03T06:32:51.018498,"Chicago, IL","Orlando, FL",1160.38,17.98,7.77,Clouds,HERE
